# Generated using https://github.com/tstellanova/wmm2015_explorer/
#
# min alt: 1.000000 lat: -90.000000 lon: -180.000000 year: 2019.100000
# max alt: 100.000000 lat: 90.000000 lon: 180.000000 year: 2019.100000 
# step alt: 500.000000 lat: 5.000000 lon: 2.500000 year: 1.000000 
# ===============
# lat_deg, lon_deg, mag_x, mag_y, mag_z 
 5.00,-132.50,	 29915.165,  4746.844,  9194.232 
 5.00,-130.00,	 29862.470,  4689.139,  9500.307 
 5.00,-127.50,	 29815.704,  4622.899,  9804.574 
 5.00,-125.00,	 29772.860,  4550.535, 10108.417 
 5.00,-122.50,	 29731.605,  4473.872, 10414.860 
 5.00,-120.00,	 29689.277,  4393.437, 10728.256 
 5.00,-117.50,	 29642.925,  4307.855, 11053.680 
 5.00,-115.00,	 29589.352,  4213.458, 11396.041 
 5.00,-112.50,	 29525.263,  4104.217, 11759.088 
 5.00,-110.00,	 29447.454,  3972.031, 12144.400 
 5.00,-107.50,	 29353.036,  3807.358, 12550.558 
 5.00,-105.00,	 29239.700,  3600.124, 12972.620 
 5.00,-102.50,	 29105.971,  3340.783, 13402.021 
 5.00,-100.00,	 28951.431,  3021.366, 13826.905 
 5.00,-97.50,	 28776.852,  2636.374, 14232.867 
 5.00,-95.00,	 28584.219,  2183.376, 14603.967 
 5.00,-92.50,	 28376.680,  1663.243, 14923.900 
 5.00,-90.00,	 28158.357,  1080.002, 15177.104 
 5.00,-87.50,	 27934.100,   440.374, 15349.683 
 5.00,-85.00,	 27709.212,  -246.903, 15430.025 
 5.00,-82.50,	 27489.033,  -971.829, 15409.007 
 5.00,-80.00,	 27278.721, -1723.812, 15279.959 
 5.00,-77.50,	 27082.965, -2492.181, 15038.337 
 5.00,-75.00,	 26905.622, -3266.420, 14681.206 
 5.00,-72.50,	 26750.325, -4036.308, 14207.279 
 5.00,-70.00,	 26619.023, -4791.543, 13615.880 
 5.00,-67.50,	 26513.337, -5521.715, 12907.742 
 5.00,-65.00,	 26434.162, -6216.069, 12084.978 
 5.00,-62.50,	 26381.677, -6863.430, 11151.477 
 5.00,-60.00,	 26355.447, -7452.362, 10113.419 
 5.00,-57.50,	 26354.637, -7971.596,  8979.783 
 5.00,-55.00,	 26377.961, -8410.562,  7762.559 
 5.00,-52.50,	 26423.760, -8760.052,  6476.770 
 5.00,-50.00,	 26490.404, -9013.055,  5140.200 
 5.00,-47.50,	 26575.996, -9165.133,  3772.694 
 5.00,-45.00,	 26678.773, -9214.922,  2395.349 
 5.00,-42.50,	 26797.093, -9164.159,  1029.520 
 5.00,-40.00,	 26929.661, -9017.580,  -304.165 
 5.00,-37.50,	 27075.553, -8782.494, -1586.678 
 5.00,-35.00,	 27234.309, -8468.272, -2801.275 
 5.00,-32.50,	 27405.955, -8085.753, -3933.970 
 5.00,-30.00,	 27590.961, -7646.683, -4973.799 
 5.00,-27.50,	 27789.984, -7163.165, -5912.830 
 5.00,-25.00,	 28003.774, -6647.295, -6746.162 
 5.00,-22.50,	 28232.937, -6110.845, -7471.809 
 5.00,-20.00,	 28477.658, -5564.980, -8090.544 
 5.00,-17.50,	 28737.467, -5019.987, -8605.704 
 5.00,-15.00,	 29011.036, -4484.977, -9022.930 
 5.00,-12.50,	 29296.206, -3967.561, -9349.892 
 5.00,-10.00,	 29589.897, -3473.477, -9595.723 
 5.00, -7.50,	 29888.462, -3006.302, -9770.485 
 5.00, -5.00,	 30187.760, -2567.243, -9884.229 
 5.00, -2.50,	 30483.363, -2155.166, -9946.009 
 5.00,  0.00,	 30771.337, -1766.929, -9963.178 
 5.00,  2.50,	 31048.179, -1397.979, -9940.358 
 5.00,  5.00,	 31311.244, -1043.266, -9879.001 
 5.00,  7.50,	 31559.454,  -698.325, -9777.549 
 5.00, 10.00,	 31792.617,  -360.407, -9631.436 
 5.00, 12.50,	 32012.114,   -29.467, -9434.363 
 5.00, 15.00,	 32220.266,   291.164, -9179.402 
 5.00, 17.50,	 32420.453,   594.601, -8860.791 
 5.00, 20.00,	 32616.762,   870.783, -8475.556 
 5.00, 22.50,	 32813.388,  1107.414, -8024.831 
 5.00, 25.00,	 33014.996,  1291.450, -7515.122 
 5.00, 27.50,	 33225.734,  1410.780, -6958.291 
 5.00, 30.00,	 33449.273,  1456.015, -6371.197 
 5.00, 32.50,	 33688.676,  1422.046, -5774.484 
 5.00, 35.00,	 33946.113,  1309.078, -5190.674 
 5.00, 37.50,	 34222.987,  1123.032, -4642.028 
 5.00, 40.00,	 34519.921,   875.166, -4148.296 
 5.00, 42.50,	 34836.689,   580.951, -3724.760 
 5.00, 45.00,	 35172.302,   258.421, -3380.909 
 5.00, 47.50,	 35525.501,   -73.787, -3119.952 
 5.00, 50.00,	 35894.514,  -398.432, -2939.086 
 5.00, 52.50,	 36277.106,  -701.322, -2830.618 
 5.00, 55.00,	 36670.841,  -972.385, -2783.679 
 5.00, 57.50,	 37073.359, -1206.031, -2786.196 
 5.00, 60.00,	 37481.859, -1400.740, -2826.709 
 5.00, 62.50,	 37893.321, -1558.026, -2895.823 
 5.00, 65.00,	 38304.477, -1680.985, -2986.979 
 5.00, 67.50,	 38711.573, -1772.761, -3096.407 
 5.00, 70.00,	 39110.507, -1835.257, -3222.381 
 5.00, 72.50,	 39496.637, -1868.348, -3363.898 
 5.00, 75.00,	 39865.045, -1869.801, -3519.168 
 5.00, 77.50,	 40210.357, -1835.900, -3684.199 
 5.00, 80.00,	 40527.069, -1762.680, -3851.907 
 5.00, 82.50,	 40809.558, -1647.495, -4011.942 
 5.00, 85.00,	 41052.778, -1490.607, -4151.429 
 5.00, 87.50,	 41252.444, -1296.403, -4256.463 
 5.00, 90.00,	 41405.192, -1073.934, -4314.140 
 5.00, 92.50,	 41509.255,  -836.622, -4314.864 
 5.00, 95.00,	 41563.728,  -601.053, -4254.250 
 5.00, 97.50,	 41569.435,  -385.066, -4134.601 
 5.00,100.00,	 41529.027,  -205.340, -3965.340 
 5.00,102.50,	 41445.764,   -74.978, -3762.221 
 5.00,105.00,	 41324.023,    -1.417, -3545.685 
 5.00,107.50,	 41168.255,    14.891, -3338.267 
 5.00,110.00,	 40983.334,   -19.148, -3161.674 
 5.00,112.50,	 40773.486,   -90.007, -3033.832 
 5.00,115.00,	 40542.393,  -179.215, -2966.509 
 5.00,117.50,	 40292.936,  -265.726, -2963.808 
 5.00,120.00,	 40027.360,  -328.606, -3021.784 
 5.00,122.50,	 39746.945,  -349.585, -3129.189 
 5.00,125.00,	 39452.642,  -315.094, -3269.202 
 5.00,127.50,	 39145.271,  -217.503, -3421.797 
 5.00,130.00,	 38824.762,   -55.383, -3566.272 
 5.00,132.50,	 38493.086,   167.021, -3683.795 
 5.00,135.00,	 38151.406,   441.202, -3759.066 
 5.00,137.50,	 37801.521,   756.079, -3781.427 
 5.00,140.00,	 37445.736,  1099.799, -3745.037 
 5.00,142.50,	 37086.611,  1461.277, -3648.279 
 5.00,145.00,	 36726.879,  1831.248, -3492.652 
 5.00,147.50,	 36369.095,  2202.687, -3281.406 
 5.00,150.00,	 36015.705,  2570.653, -3018.303 
 5.00,152.50,	 35668.632,  2931.657, -2706.683 
 5.00,155.00,	 35329.632,  3282.825, -2349.067 
 5.00,157.50,	 35000.085,  3621.054, -1947.253 
 5.00,160.00,	 34681.121,  3942.399, -1502.855 
 5.00,162.50,	 34373.513,  4241.823, -1018.098 
 5.00,165.00,	 34078.029,  4513.435,  -496.626 
 5.00,167.50,	 33795.148,  4751.026,    55.887 
 5.00,170.00,	 33525.316,  4948.942,   631.498 
 5.00,172.50,	 33268.778,  5102.957,  1220.197 
 5.00,175.00,	 33025.529,  5211.050,  1810.540 
 5.00,177.50,	 32795.221,  5273.895,  2390.588 
 5.00,180.00,	 32577.139,  5294.977,  2949.009 
10.00,-180.00,	 31356.720,  4902.367,  8356.952 
10.00,-177.50,	 31128.712,  4917.475,  8847.460 
10.00,-175.00,	 30919.122,  4902.075,  9305.389 
10.00,-172.50,	 30726.748,  4864.898,  9725.522 
10.00,-170.00,	 30550.115,  4815.191, 10105.845 
10.00,-167.50,	 30387.693,  4761.845, 10447.539 
10.00,-165.00,	 30237.968,  4712.600, 10754.576 
10.00,-162.50,	 30099.777,  4673.468, 11033.199 
10.00,-160.00,	 29972.196,  4648.324, 11291.052 
10.00,-157.50,	 29854.748,  4638.793, 11536.438 
10.00,-155.00,	 29747.371,  4644.330, 11777.509 
10.00,-152.50,	 29650.298,  4662.501, 12021.543 
10.00,-150.00,	 29563.952,  4689.414, 12274.395 
10.00,-147.50,	 29488.771,  4720.247, 12540.112 
10.00,-145.00,	 29425.127,  4749.837, 12820.810 
10.00,-142.50,	 29373.165,  4773.251, 13116.710 
10.00,-140.00,	 29332.719,  4786.303, 13426.420 
10.00,-137.50,	 29303.262,  4785.946, 13747.396 
10.00,-135.00,	 29283.877,  4770.496, 14076.524 
10.00,-132.50,	 29273.218,  4739.647, 14410.766 
10.00,-130.00,	 29269.540,  4694.255, 14747.786 
10.00,-127.50,	 29270.667,  4635.902, 15086.423 
10.00,-125.00,	 29274.011,  4566.296, 15426.953 
10.00,-122.50,	 29276.590,  4486.584, 15771.069 
10.00,-120.00,	 29275.106,  4396.688, 16121.550 
10.00,-117.50,	 29266.024,  4294.780, 16481.625 
10.00,-115.00,	 29245.755,  4176.995, 16854.157 
10.00,-112.50,	 29210.844,  4037.474, 17240.723 
10.00,-110.00,	 29158.198,  3868.729, 17640.745 
10.00,-107.50,	 29085.368,  3662.334, 18050.868 
10.00,-105.00,	 28990.732,  3409.816, 18464.613 
10.00,-102.50,	 28873.729,  3103.638, 18872.477 
10.00,-100.00,	 28734.966,  2738.121, 19262.412 
10.00,-97.50,	 28576.236,  2310.155, 19620.629 
10.00,-95.00,	 28400.462,  1819.602, 19932.615 
10.00,-92.50,	 28211.563,  1269.343, 20184.218 
10.00,-90.00,	 28014.223,   664.980, 20362.588 
10.00,-87.50,	 27813.614,    14.271, 20456.862 
10.00,-85.00,	 27615.170,  -673.582, 20458.572 
10.00,-82.50,	 27424.481, -1388.657, 20361.777 
10.00,-80.00,	 27246.736, -2120.913, 20162.544 
10.00,-77.50,	 27086.771, -2860.566, 19858.668 
10.00,-75.00,	 26949.045, -3598.246, 19449.266 
10.00,-72.50,	 26837.554, -4324.924, 18934.382 
10.00,-70.00,	 26755.713, -5031.676, 18314.749 
10.00,-67.50,	 26706.296, -5709.389, 17591.850 
10.00,-65.00,	 26691.535, -6348.598, 16768.306 
10.00,-62.50,	 26712.804, -6939.362, 15848.171 
10.00,-60.00,	 26770.482, -7471.377, 14837.433 
10.00,-57.50,	 26864.633, -7934.656, 13744.872 
10.00,-55.00,	 26994.100, -8319.771, 12581.779 
10.00,-52.50,	 27156.847, -8618.610, 11362.145 
10.00,-50.00,	 27349.999, -8824.985, 10102.330 
10.00,-47.50,	 27569.973, -8935.125,  8820.481 
10.00,-45.00,	 27812.665, -8947.957,  7535.761 
10.00,-42.50,	 28073.690, -8865.157,  6267.514 
10.00,-40.00,	 28348.712, -8691.008,  5034.451 
10.00,-37.50,	 28633.694, -8432.041,  3853.941 
10.00,-35.00,	 28925.036, -8096.566,  2741.503 
10.00,-32.50,	 29219.910, -7694.283,  1710.439 
10.00,-30.00,	 29516.290, -7235.847,   771.627 
10.00,-27.50,	 29812.952, -6732.543,   -66.594 
10.00,-25.00,	 30109.367, -6196.020,  -798.500 
10.00,-22.50,	 30405.487, -5638.065, -1421.050 
10.00,-20.00,	 30701.587, -5070.374, -1933.984 
10.00,-17.50,	 30997.795, -4504.208, -2339.824 
10.00,-15.00,	 31294.195, -3950.033, -2643.945 
10.00,-12.50,	 31590.477, -3416.970, -2854.349 
10.00,-10.00,	 31885.613, -2912.226, -2981.175 
10.00, -7.50,	 32178.108, -2440.598, -3036.110 
10.00, -5.00,	 32465.890, -2004.087, -3031.391 
10.00, -2.50,	 32746.501, -1601.801, -2978.702 
10.00,  0.00,	 33017.364, -1230.188, -2888.006 
10.00,  2.50,	 33275.855,  -883.668, -2766.454 
10.00,  5.00,	 33519.861,  -555.612, -2617.692 
10.00,  7.50,	 33747.606,  -239.573, -2441.480 
10.00, 10.00,	 33958.268,    69.411, -2234.061 
10.00, 12.50,	 34151.758,   373.614, -1988.956 
10.00, 15.00,	 34328.994,   671.775, -1698.385 
10.00, 17.50,	 34491.847,   958.738, -1354.978 
10.00, 20.00,	 34643.070,  1225.717,  -953.589 
10.00, 22.50,	 34786.142,  1461.171,  -492.921 
10.00, 25.00,	 34925.215,  1652.236,    23.294 
10.00, 27.50,	 35064.740,  1786.466,   585.832 
10.00, 30.00,	 35209.129,  1853.660,  1180.288 
10.00, 32.50,	 35362.680,  1847.530,  1788.153 
10.00, 35.00,	 35529.027,  1766.832,  2388.566 
10.00, 37.50,	 35711.530,  1615.947,  2960.462 
10.00, 40.00,	 35912.269,  1404.518,  3484.792 
10.00, 42.50,	 36132.615,  1146.535,  3946.500 
10.00, 45.00,	 36372.970,   858.720,  4335.935 
10.00, 47.50,	 36632.730,   558.606,  4649.466 
10.00, 50.00,	 36910.743,   262.604,  4889.312 
10.00, 52.50,	 37205.302,   -15.686,  5062.518 
10.00, 55.00,	 37513.805,  -266.616,  5179.276 
10.00, 57.50,	 37833.931,  -484.892,  5251.170 
10.00, 60.00,	 38163.366,  -669.286,  5289.276 
10.00, 62.50,	 38499.302,  -821.692,  5302.596 
10.00, 65.00,	 38838.887,  -945.756,  5297.274 
10.00, 67.50,	 39179.138, -1045.383,  5276.488 
10.00, 70.00,	 39516.650, -1123.428,  5241.041 
10.00, 72.50,	 39847.459, -1180.844,  5190.521 
10.00, 75.00,	 40167.168, -1216.463,  5124.780 
10.00, 77.50,	 40470.469, -1227.446,  5045.232 
10.00, 80.00,	 40751.910, -1210.328,  4955.926 
10.00, 82.50,	 41005.338, -1162.399,  4863.769 
10.00, 85.00,	 41224.600, -1083.147,  4778.136 
10.00, 87.50,	 41404.250,  -975.437,  4709.735 
10.00, 90.00,	 41539.641,  -846.087,  4668.845 
10.00, 92.50,	 41627.723,  -705.726,  4663.424 
10.00, 95.00,	 41666.144,  -567.829,  4697.172 
10.00, 97.50,	 41655.345,  -447.094,  4768.486 
10.00,100.00,	 41597.135,  -357.371,  4869.822 
10.00,102.50,	 41494.706,  -309.514,  4988.204 
10.00,105.00,	 41352.441,  -309.521,  5106.649 
10.00,107.50,	 41175.366,  -357.295,  5206.305 
10.00,110.00,	 40968.577,  -446.274,  5268.989 
10.00,112.50,	 40736.735,  -564.001,  5279.727 
10.00,115.00,	 40483.682,  -693.556,  5228.880 
10.00,117.50,	 40212.232,  -815.629,  5113.521 
10.00,120.00,	 39924.035,  -910.893,  4937.831 
10.00,122.50,	 39619.960,  -962.305,  4712.564 
10.00,125.00,	 39300.106,  -956.963,  4453.553 
10.00,127.50,	 38964.618,  -887.302,  4179.745 
10.00,130.00,	 38612.982,  -751.381,  3910.779 
10.00,132.50,	 38245.979,  -552.519,  3665.081 
10.00,135.00,	 37864.586,  -298.117,  3458.005 
10.00,137.50,	 37470.731,     1.813,  3300.913 
10.00,140.00,	 37066.876,   336.258,  3200.867 
10.00,142.50,	 36656.254,   694.599,  3161.082 
10.00,145.00,	 36241.750,  1067.603,  3181.735 
10.00,147.50,	 35826.959,  1447.884,  3261.221 
10.00,150.00,	 35414.778,  1829.838,  3397.128 
10.00,152.50,	 35007.834,  2209.163,  3587.103 
10.00,155.00,	 34608.445,  2582.163,  3829.275 
10.00,157.50,	 34218.484,  2945.012,  4122.182 
10.00,160.00,	 33839.514,  3293.215,  4464.353 
10.00,162.50,	 33472.873,  3621.371,  4853.631 
10.00,165.00,	 33120.003,  3923.352,  5286.513 
10.00,167.50,	 32782.053,  4192.734,  5757.499 
10.00,170.00,	 32460.340,  4423.592,  6258.933 
10.00,172.50,	 32156.149,  4611.304,  6781.119 
10.00,175.00,	 31870.416,  4753.250,  7312.774 
10.00,177.50,	 31603.865,  4849.379,  7841.944 
10.00,180.00,	 31356.720,  4902.367,  8356.952 
15.00,-180.00,	 30053.257,  4482.337, 13185.179 
15.00,-177.50,	 29802.675,  4543.548, 13629.791 
15.00,-175.00,	 29577.259,  4572.310, 14052.312 
15.00,-172.50,	 29376.386,  4576.495, 14446.504 
15.00,-170.00,	 29198.912,  4564.806, 14809.065 
15.00,-167.50,	 29043.211,  4545.939, 15139.695 
15.00,-165.00,	 28907.517,  4527.839, 15441.045 
15.00,-162.50,	 28789.933,  4517.001, 15718.152 
15.00,-160.00,	 28688.685,  4518.005, 15977.871 
15.00,-157.50,	 28602.244,  4533.242, 16228.101 
15.00,-155.00,	 28529.400,  4562.869, 16476.974 
15.00,-152.50,	 28469.265,  4604.989, 16732.087 
15.00,-150.00,	 28421.179,  4656.000, 16999.793 
15.00,-147.50,	 28384.750,  4711.114, 17284.793 
15.00,-145.00,	 28359.640,  4764.941, 17589.785 
15.00,-142.50,	 28345.505,  4812.100, 17915.462 
15.00,-140.00,	 28341.869,  4847.786, 18260.704 
15.00,-137.50,	 28348.084,  4868.215, 18623.031 
15.00,-135.00,	 28363.139,  4870.876, 18999.091 
15.00,-132.50,	 28385.669,  4854.588, 19385.348 
15.00,-130.00,	 28413.846,  4819.296, 19778.639 
15.00,-127.50,	 28445.397,  4765.685, 20176.679 
15.00,-125.00,	 28477.600,  4694.617, 20578.303 
15.00,-122.50,	 28507.321,  4606.509, 20983.438 
15.00,-120.00,	 28531.116,  4500.751, 21392.796 
15.00,-117.50,	 28545.419,  4375.279, 21807.346 
15.00,-115.00,	 28546.712,  4226.377, 22227.563 
15.00,-112.50,	 28531.807,  4048.787, 22652.702 
15.00,-110.00,	 28498.077,  3836.109, 23080.100 
15.00,-107.50,	 28443.661,  3581.456, 23504.711 
15.00,-105.00,	 28367.661,  3278.279, 23918.944 
15.00,-102.50,	 28270.317,  2921.230, 24312.927 
15.00,-100.00,	 28152.936,  2506.908, 24674.956 
15.00,-97.50,	 28017.928,  2034.411, 24992.368 
15.00,-95.00,	 27868.595,  1505.575, 25252.400 
15.00,-92.50,	 27708.833,   924.892, 25443.015 
15.00,-90.00,	 27543.336,   299.178, 25554.046 
15.00,-87.50,	 27377.040,  -363.050, 25577.430 
15.00,-85.00,	 27214.912, -1052.231, 25507.393 
15.00,-82.50,	 27062.032, -1758.419, 25340.578 
15.00,-80.00,	 26923.277, -2471.786, 25075.541 
15.00,-77.50,	 26803.444, -3182.949, 24712.477 
15.00,-75.00,	 26707.121, -3883.061, 24252.695 
15.00,-72.50,	 26638.666, -4563.713, 23698.302 
15.00,-70.00,	 26602.226, -5216.750, 23052.121 
15.00,-67.50,	 26601.422, -5833.990, 22317.561 
15.00,-65.00,	 26639.374, -6407.117, 21499.008 
15.00,-62.50,	 26718.452, -6927.654, 20602.125 
15.00,-60.00,	 26840.286, -7387.228, 19634.348 
15.00,-57.50,	 27004.724, -7777.593, 18604.551 
15.00,-55.00,	 27211.106, -8091.619, 17524.144 
15.00,-52.50,	 27456.967, -8323.326, 16406.070 
15.00,-50.00,	 27738.747, -8468.582, 15264.913 
15.00,-47.50,	 28051.657, -8525.299, 14116.204 
15.00,-45.00,	 28390.051, -8493.612, 12975.881 
15.00,-42.50,	 28747.731, -8375.808, 11859.658 
15.00,-40.00,	 29118.200, -8176.069, 10782.464 
15.00,-37.50,	 29495.242, -7900.233,  9758.100 
15.00,-35.00,	 29873.137, -7555.409,  8798.941 
15.00,-32.50,	 30246.985, -7149.700,  7915.811 
15.00,-30.00,	 30612.899, -6691.990,  7117.912 
15.00,-27.50,	 30968.083, -6191.821,  6412.751 
15.00,-25.00,	 31310.801, -5659.324,  5806.013 
15.00,-22.50,	 31640.371, -5105.168,  5301.350 
15.00,-20.00,	 31956.732, -4540.377,  4900.104 
15.00,-17.50,	 32260.359, -3976.084,  4601.017 
15.00,-15.00,	 32552.340, -3423.106,  4400.004 
15.00,-12.50,	 32833.539, -2891.281,  4290.146 
15.00,-10.00,	 33104.773, -2388.815,  4261.926 
15.00, -7.50,	 33366.513, -1921.591,  4303.809 
15.00, -5.00,	 33618.787, -1492.639,  4403.149 
15.00, -2.50,	 33861.211, -1101.872,  4547.344 
15.00,  0.00,	 34092.926,  -746.215,  4725.105 
15.00,  2.50,	 34312.496,  -420.150,  4927.642 
15.00,  5.00,	 34518.556,  -116.650,  5149.612 
15.00,  7.50,	 34709.462,   171.577,  5389.568 
15.00, 10.00,	 34883.796,   450.732,  5649.876 
15.00, 12.50,	 35040.690,   724.660,  5936.016 
15.00, 15.00,	 35179.674,   993.859,  6255.301 
15.00, 17.50,	 35301.295,  1255.014,  6615.282 
15.00, 20.00,	 35406.977,  1501.093,  7021.945 
15.00, 22.50,	 35499.212,  1722.097,  7478.077 
15.00, 25.00,	 35581.577,  1906.341,  7982.041 
15.00, 27.50,	 35658.322,  2042.077,  8527.115 
15.00, 30.00,	 35734.292,  2119.274,  9101.642 
15.00, 32.50,	 35814.633,  2131.233,  9689.925 
15.00, 35.00,	 35904.305,  2075.776, 10273.721 
15.00, 37.50,	 36007.918,  1955.859, 10834.244 
15.00, 40.00,	 36129.017,  1779.392, 11354.126 
15.00, 42.50,	 36270.422,  1558.486, 11819.463 
15.00, 45.00,	 36433.407,  1307.964, 12220.989 
15.00, 47.50,	 36618.425,  1043.689, 12555.030 
15.00, 50.00,	 36824.494,   780.672, 12823.159 
15.00, 52.50,	 37049.967,   531.527, 13031.573 
15.00, 55.00,	 37292.490,   305.316, 13189.583 
15.00, 57.50,	 37549.518,   107.059, 13307.982 
15.00, 60.00,	 37818.336,   -62.094, 13397.236 
15.00, 62.50,	 38096.084,  -204.084, 13465.999 
15.00, 65.00,	 38380.296,  -322.748, 13520.395 
15.00, 67.50,	 38668.290,  -422.465, 13563.550 
15.00, 70.00,	 38957.254,  -506.915, 13596.086 
15.00, 72.50,	 39243.911,  -578.212, 13616.999 
15.00, 75.00,	 39524.467,  -636.558, 13624.931 
15.00, 77.50,	 39794.519,  -680.502, 13619.412 
15.00, 80.00,	 40048.702,  -707.712, 13601.680 
15.00, 82.50,	 40281.241,  -716.094, 13575.278 
15.00, 85.00,	 40485.877,  -705.007, 13545.727 
15.00, 87.50,	 40656.697,  -676.279, 13519.872 
15.00, 90.00,	 40788.422,  -634.786, 13504.518 
15.00, 92.50,	 40877.078,  -588.409, 13504.965 
15.00, 95.00,	 40919.634,  -547.333, 13523.288 
15.00, 97.50,	 40915.460,  -522.765, 13557.694 
15.00,100.00,	 40865.494,  -525.257, 13601.760 
15.00,102.50,	 40772.290,  -562.930, 13644.827 
15.00,105.00,	 40639.653,  -639.912, 13673.072 
15.00,107.50,	 40472.106,  -755.268, 13671.200 
15.00,110.00,	 40274.664,  -902.635, 13624.634 
15.00,112.50,	 40051.533, -1070.644, 13521.313 
15.00,115.00,	 39806.391, -1244.077, 13353.766 
15.00,117.50,	 39541.731, -1405.582, 13120.151 
15.00,120.00,	 39258.969, -1537.673, 12824.753 
15.00,122.50,	 38958.705, -1624.716, 12477.628 
15.00,125.00,	 38640.372, -1654.524, 12093.235 
15.00,127.50,	 38303.366, -1619.491, 11689.067 
15.00,130.00,	 37947.404, -1517.007, 11283.726 
15.00,132.50,	 37572.455, -1349.133, 10894.945 
15.00,135.00,	 37179.355, -1121.790, 10538.225 
15.00,137.50,	 36769.826,  -843.534, 10225.825 
15.00,140.00,	 36346.371,  -524.208,  9966.380 
15.00,142.50,	 35912.115,  -173.726,  9765.096 
15.00,145.00,	 35470.477,   198.847,  9624.355 
15.00,147.50,	 35025.434,   585.778,  9544.721 
15.00,150.00,	 34579.498,   980.754,  9525.321 
15.00,152.50,	 34136.411,  1378.549,  9565.340 
15.00,155.00,	 33698.576,  1774.532,  9663.708 
15.00,157.50,	 33268.248,  2164.096,  9819.467 
15.00,160.00,	 32847.360,  2542.195, 10031.409 
15.00,162.50,	 32437.858,  2903.156, 10297.638 
15.00,165.00,	 32041.566,  3240.741, 10614.930 
15.00,167.50,	 31660.491,  3548.541, 10978.339 
15.00,170.00,	 31296.621,  3820.549, 11380.869 
15.00,172.50,	 30952.126,  4051.887, 11813.643 
15.00,175.00,	 30628.974,  4239.434, 12266.181 
15.00,177.50,	 30328.913,  4382.353, 12727.146 
15.00,180.00,	 30053.257,  4482.337, 13185.179 
20.00,-180.00,	 28830.695,  4025.686, 17545.549 
20.00,-177.50,	 28559.814,  4146.097, 17931.388 
20.00,-175.00,	 28317.868,  4233.522, 18309.053 
20.00,-172.50,	 28105.084,  4294.538, 18671.814 
20.00,-170.00,	 27921.008,  4336.755, 19015.453 
20.00,-167.50,	 27764.385,  4368.072, 19338.365 
20.00,-165.00,	 27633.434,  4395.984, 19641.659 
20.00,-162.50,	 27525.971,  4426.906, 19928.852 
20.00,-160.00,	 27439.639,  4465.641, 20205.416 
20.00,-157.50,	 27372.056,  4515.022, 20478.100 
20.00,-155.00,	 27320.828,  4575.743, 20754.072 
20.00,-152.50,	 27284.296,  4646.527, 21040.700 
20.00,-150.00,	 27260.307,  4724.202, 21343.777 
20.00,-147.50,	 27247.545,  4804.341, 21668.085 
20.00,-145.00,	 27244.832,  4881.710, 22016.482 
20.00,-142.50,	 27251.180,  4950.876, 22389.881 
20.00,-140.00,	 27265.707,  5006.765, 22787.377 
20.00,-137.50,	 27287.527,  5045.121, 23206.572 
20.00,-135.00,	 27315.625,  5062.786, 23644.052 
20.00,-132.50,	 27348.733,  5057.774, 24095.928 
20.00,-130.00,	 27385.245,  5029.139, 24558.381 
20.00,-127.50,	 27423.172,  4976.640, 25028.092 
20.00,-125.00,	 27460.118,  4900.274, 25502.464 
20.00,-122.50,	 27493.344,  4799.761, 25979.636 
20.00,-120.00,	 27519.867,  4674.067, 26458.231 
20.00,-117.50,	 27536.657,  4521.073, 26936.938 
20.00,-115.00,	 27540.847,  4337.457, 27413.948 
20.00,-112.50,	 27529.963,  4118.826, 27886.365 
20.00,-110.00,	 27502.159,  3860.102, 28349.723 
20.00,-107.50,	 27456.393,  3556.106, 28797.681 
20.00,-105.00,	 27392.462,  3202.241, 29221.891 
20.00,-102.50,	 27311.296,  2795.242, 29612.512 
20.00,-100.00,	 27214.674,  2333.734, 29958.474 
20.00,-97.50,	 27105.273,  1818.655, 30248.363 
20.00,-95.00,	 26986.406,  1253.383, 30471.110 
20.00,-92.50,	 26861.450,   643.591, 30616.315 
20.00,-90.00,	 26734.642,    -3.041, 30675.985 
20.00,-87.50,	 26610.208,  -677.433, 30644.140 
20.00,-85.00,	 26492.405, -1369.683, 30517.133 
20.00,-82.50,	 26385.347, -2069.619, 30293.433 
20.00,-80.00,	 26293.246, -2767.259, 29973.648 
20.00,-77.50,	 26220.365, -3453.119, 29560.116 
20.00,-75.00,	 26170.892, -4118.299, 29056.376 
20.00,-72.50,	 26149.072, -4754.498, 28467.068 
20.00,-70.00,	 26158.850, -5353.839, 27797.469 
20.00,-67.50,	 26204.075, -5908.841, 27053.850 
20.00,-65.00,	 26287.844, -6412.237, 26243.084 
20.00,-62.50,	 26412.692, -6857.154, 25373.254 
20.00,-60.00,	 26580.277, -7237.278, 24453.662 
20.00,-57.50,	 26790.997, -7547.075, 23494.698 
20.00,-55.00,	 27043.665, -7782.029, 22507.614 
20.00,-52.50,	 27335.761, -7939.058, 21504.563 
20.00,-50.00,	 27663.315, -8016.669, 20498.092 
20.00,-47.50,	 28021.161, -8015.072, 19500.783 
20.00,-45.00,	 28403.165, -7936.107, 18524.802 
20.00,-42.50,	 28802.570, -7783.050, 17581.561 
20.00,-40.00,	 29212.258, -7560.301, 16681.441 
20.00,-37.50,	 29625.271, -7273.144, 15833.799 
20.00,-35.00,	 30035.107, -6927.484, 15046.975 
20.00,-32.50,	 30436.030, -6529.713, 14328.413 
20.00,-30.00,	 30823.355, -6086.704, 13684.774 
